full_text,text_clean,tokenize,stopwords,stemmed
@jokowi_gibran @KompasTV Senjata licik untuk memalukan lawan Dengan narasi karangan sendiri...niatnya licik Semua orang melihat dan mendengar apa yg di sampaikan samsul itu ga masuk...bnyak asbun... Cm pendukung nya yg sibuk nyuci...nyebokin... menguasai panggung tp isinya nol..kosong,jokowigibran kompastv senjata licik untuk memalukan lawan dengan narasi karangan sendiriniatnya licik semua orang melihat dan mendengar apa yg di sampaikan samsul itu ga masukbnyak asbun cm pendukung nya yg sibuk nyucinyebokin menguasai panggung tp isinya nolkosong,"['jokowigibran', 'kompastv', 'senjata', 'licik', 'untuk', 'memalukan', 'lawan', 'dengan', 'narasi', 'karangan', 'sendiriniatnya', 'licik', 'semua', 'orang', 'melihat', 'dan', 'mendengar', 'apa', 'yg', 'di', 'sampaikan', 'samsul', 'itu', 'ga', 'masukbnyak', 'asbun', 'cm', 'pendukung', 'nya', 'yg', 'sibuk', 'nyucinyebokin', 'menguasai', 'panggung', 'tp', 'isinya', 'nolkosong']","['jokowigibran', 'kompastv', 'senjata', 'licik', 'memalukan', 'lawan', 'narasi', 'karangan', 'sendiriniatnya', 'licik', 'semua', 'orang', 'melihat', 'mendengar', 'apa', 'yg', 'sampaikan', 'samsul', 'ga', 'masukbnyak', 'asbun', 'cm', 'pendukung', 'nya', 'yg', 'sibuk', 'nyucinyebokin', 'menguasai', 'panggung', 'tp', 'isinya', 'nolkosong']","['jokowigibran', 'kompastv', 'senjata', 'licik', 'malu', 'lawan', 'narasi', 'karang', 'sendiriniatnya', 'licik', 'semua', 'orang', 'lihat', 'dengar', 'apa', 'yg', 'sampai', 'samsul', 'ga', 'masukbnyak', 'asbun', 'cm', 'dukung', 'nya', 'yg', 'sibuk', 'nyucinyebokin', 'kuasa', 'panggung', 'tp', 'isi', 'nolkosong']"
"Gibran membuktikan bahwa Solo bisa lebih maju, sementara Muhaimin, apa yang dia buktikan selama ini? @andywindarto  https://t.co/gTDmu3aSKh",gibran membuktikan bahwa solo bisa lebih maju sementara muhaimin apa yang dia buktikan selama ini andywindarto  httpstcogtdmuaskh,"['gibran', 'membuktikan', 'bahwa', 'solo', 'bisa', 'lebih', 'maju', 'sementara', 'muhaimin', 'apa', 'yang', 'dia', 'buktikan', 'selama', 'ini', 'andywindarto', 'httpstcogtdmuaskh']","['gibran', 'membuktikan', 'solo', 'lebih', 'maju', 'muhaimin', 'apa', 'buktikan', 'selama', 'andywindarto', 'httpstcogtdmuaskh']","['gibran', 'bukti', 'solo', 'lebih', 'maju', 'muhaimin', 'apa', 'bukti', 'lama', 'andywindarto', 'httpstcogtdmuaskh']"
"Surabaya dan Madura bergemuruh, Airlangga yakin Prabowo - Gibran menang! dekade08",surabaya dan madura bergemuruh airlangga yakin prabowo  gibran menang dekade,"['surabaya', 'dan', 'madura', 'bergemuruh', 'airlangga', 'yakin', 'prabowo', 'gibran', 'menang', 'dekade']","['surabaya', 'madura', 'bergemuruh', 'airlangga', 'yakin', 'prabowo', 'gibran', 'menang', 'dekade']","['surabaya', 'madura', 'gemuruh', 'airlangga', 'yakin', 'prabowo', 'gibran', 'menang', 'dekade']"
"Gibran bikin Solo hebat, Cak Imin kayaknya masih sibuk nyari jalan keluar di jalan tol politik @djonprasetyanto  https://t.co/bUuygMzz2J",gibran bikin solo hebat cak imin kayaknya masih sibuk nyari jalan keluar di jalan tol politik djonprasetyanto  httpstcobuuygmzzj,"['gibran', 'bikin', 'solo', 'hebat', 'cak', 'imin', 'kayaknya', 'masih', 'sibuk', 'nyari', 'jalan', 'keluar', 'di', 'jalan', 'tol', 'politik', 'djonprasetyanto', 'httpstcobuuygmzzj']","['gibran', 'bikin', 'solo', 'hebat', 'cak', 'imin', 'kayaknya', 'sibuk', 'nyari', 'jalan', 'keluar', 'jalan', 'tol', 'politik', 'djonprasetyanto', 'httpstcobuuygmzzj']","['gibran', 'bikin', 'solo', 'hebat', 'cak', 'imin', 'kayak', 'sibuk', 'nyari', 'jalan', 'keluar', 'jalan', 'tol', 'politik', 'djonprasetyanto', 'httpstcobuuygmzzj']"
@detikcom Sehat selalu mas Gibran ammin,detikcom sehat selalu mas gibran ammin,"['detikcom', 'sehat', 'selalu', 'mas', 'gibran', 'ammin']","['detikcom', 'sehat', 'selalu', 'mas', 'gibran', 'ammin']","['detikcom', 'sehat', 'selalu', 'mas', 'gibran', 'ammin']"
"Gibran bikin Solo kekinian, Cak Imin kayaknya masih nyari charger untuk baterai politiknya @RuhakGaluh  https://t.co/2vwa7F97Lf",gibran bikin solo kekinian cak imin kayaknya masih nyari charger untuk baterai politiknya ruhakgaluh  httpstcovwaflf,"['gibran', 'bikin', 'solo', 'kekinian', 'cak', 'imin', 'kayaknya', 'masih', 'nyari', 'charger', 'untuk', 'baterai', 'politiknya', 'ruhakgaluh', 'httpstcovwaflf']","['gibran', 'bikin', 'solo', 'kekinian', 'cak', 'imin', 'kayaknya', 'nyari', 'charger', 'baterai', 'politiknya', 'ruhakgaluh', 'httpstcovwaflf']","['gibran', 'bikin', 'solo', 'kini', 'cak', 'imin', 'kayak', 'nyari', 'charger', 'baterai', 'politik', 'ruhakgaluh', 'httpstcovwaflf']"
"Gibran berhasil membuat Solo lebih baik, Jakarta dan Jateng? Masih ada pekerjaan rumah @its__Arthur19  https://t.co/V2FNGcnaNs",gibran berhasil membuat solo lebih baik jakarta dan jateng masih ada pekerjaan rumah itsarthur  httpstcovfngcnans,"['gibran', 'berhasil', 'membuat', 'solo', 'lebih', 'baik', 'jakarta', 'dan', 'jateng', 'masih', 'ada', 'pekerjaan', 'rumah', 'itsarthur', 'httpstcovfngcnans']","['gibran', 'berhasil', 'membuat', 'solo', 'lebih', 'baik', 'jakarta', 'jateng', 'pekerjaan', 'rumah', 'itsarthur', 'httpstcovfngcnans']","['gibran', 'hasil', 'buat', 'solo', 'lebih', 'baik', 'jakarta', 'jateng', 'kerja', 'rumah', 'itsarthur', 'httpstcovfngcnans']"
"@kumparan Ya Allah lu masuk lewat jalur haram @gibran_tweet gk usah sama²in seluruh anak muda"" deh.. najis anak haram pemerintahan. Lu mau sejarah kita rusak grgr lu?!""",kumparan ya allah lu masuk lewat jalur haram gibrantweet gk usah sama²in seluruh anak muda deh najis anak haram pemerintahan lu mau sejarah kita rusak grgr lu,"['kumparan', 'ya', 'allah', 'lu', 'masuk', 'lewat', 'jalur', 'haram', 'gibrantweet', 'gk', 'usah', 'sama²in', 'seluruh', 'anak', 'muda', 'deh', 'najis', 'anak', 'haram', 'pemerintahan', 'lu', 'mau', 'sejarah', 'kita', 'rusak', 'grgr', 'lu']","['kumparan', 'allah', 'lu', 'masuk', 'lewat', 'jalur', 'haram', 'gibrantweet', 'gk', 'usah', 'sama²in', 'seluruh', 'anak', 'muda', 'deh', 'najis', 'anak', 'haram', 'pemerintahan', 'lu', 'mau', 'sejarah', 'rusak', 'grgr', 'lu']","['kumpar', 'allah', 'lu', 'masuk', 'lewat', 'jalur', 'haram', 'gibrantweet', 'gk', 'usah', 'sama in', 'seluruh', 'anak', 'muda', 'deh', 'najis', 'anak', 'haram', 'perintah', 'lu', 'mau', 'sejarah', 'rusak', 'grgr', 'lu']"
Gerindra Jabar Targetkan 65 Persen Suara untuk Prabowo-Gibran https://t.co/y8ctHzMXeS,gerindra jabar targetkan  persen suara untuk prabowogibran httpstcoycthzmxes,"['gerindra', 'jabar', 'targetkan', 'persen', 'suara', 'untuk', 'prabowogibran', 'httpstcoycthzmxes']","['gerindra', 'jabar', 'targetkan', 'persen', 'suara', 'prabowogibran', 'httpstcoycthzmxes']","['gerindra', 'jabar', 'target', 'persen', 'suara', 'prabowogibran', 'httpstcoycthzmxes']"
"Debat Cawapres lagi kapan, sih?",debat cawapres lagi kapan sih,"['debat', 'cawapres', 'lagi', 'kapan', 'sih']","['debat', 'cawapres', 'kapan', 'sih']","['debat', 'cawapres', 'kapan', 'sih']"
"Gibran bikin Solo eksis, Cak Imin kayaknya masih sibuk nyari peta politik @AlfianNoro  https://t.co/cY7XY4yIvw",gibran bikin solo eksis cak imin kayaknya masih sibuk nyari peta politik alfiannoro  httpstcocyxyyivw,"['gibran', 'bikin', 'solo', 'eksis', 'cak', 'imin', 'kayaknya', 'masih', 'sibuk', 'nyari', 'peta', 'politik', 'alfiannoro', 'httpstcocyxyyivw']","['gibran', 'bikin', 'solo', 'eksis', 'cak', 'imin', 'kayaknya', 'sibuk', 'nyari', 'peta', 'politik', 'alfiannoro', 'httpstcocyxyyivw']","['gibran', 'bikin', 'solo', 'eks', 'cak', 'imin', 'kayak', 'sibuk', 'nyari', 'peta', 'politik', 'alfiannoro', 'httpstcocyxyyivw']"
"@NyaiMom2 @gibran_tweet Monggo mampir mbak disolo, saya kesolo gak pernah yg namanya tertipu soal makanan.",nyaimom gibrantweet monggo mampir mbak disolo saya kesolo gak pernah yg namanya tertipu soal makanan,"['nyaimom', 'gibrantweet', 'monggo', 'mampir', 'mbak', 'disolo', 'saya', 'kesolo', 'gak', 'pernah', 'yg', 'namanya', 'tertipu', 'soal', 'makanan']","['nyaimom', 'gibrantweet', 'monggo', 'mampir', 'mbak', 'disolo', 'kesolo', 'gak', 'pernah', 'yg', 'namanya', 'tertipu', 'soal', 'makanan']","['nyaimom', 'gibrantweet', 'monggo', 'mampir', 'mbak', 'solo', 'solo', 'gak', 'pernah', 'yg', 'nama', 'tipu', 'soal', 'makan']"
"@NyaiiBubu @gibran_tweet Njir  weyy jgn diingatin,merusak mood ini,mana brengosan wkwkwkw",nyaiibubu gibrantweet njir  weyy jgn diingatinmerusak mood inimana brengosan wkwkwkw,"['nyaiibubu', 'gibrantweet', 'njir', 'weyy', 'jgn', 'diingatinmerusak', 'mood', 'inimana', 'brengosan', 'wkwkwkw']","['nyaiibubu', 'gibrantweet', 'njir', 'weyy', 'jgn', 'diingatinmerusak', 'mood', 'inimana', 'brengosan', 'wkwkwkw']","['nyaiibubu', 'gibrantweet', 'njir', 'weyy', 'jgn', 'diingatinmerusak', 'mood', 'inimana', 'brengosan', 'wkwkwkw']"
"@SimanjuntakElly @0404_idris Kan kalau udah sekandang ya jafi sama dng gibran,maka di gemukkan di dalam kandang wkakaka https://t.co/KaHs0jBQjH",simanjuntakelly idris kan kalau udah sekandang ya jafi sama dng gibranmaka di gemukkan di dalam kandang wkakaka httpstcokahsjbqjh,"['simanjuntakelly', 'idris', 'kan', 'kalau', 'udah', 'sekandang', 'ya', 'jafi', 'sama', 'dng', 'gibranmaka', 'di', 'gemukkan', 'di', 'dalam', 'kandang', 'wkakaka', 'httpstcokahsjbqjh']","['simanjuntakelly', 'idris', 'kan', 'kalau', 'udah', 'sekandang', 'jafi', 'sama', 'dng', 'gibranmaka', 'gemukkan', 'kandang', 'wkakaka', 'httpstcokahsjbqjh']","['simanjuntakelly', 'idris', 'kan', 'kalau', 'udah', 'kandang', 'jafi', 'sama', 'dng', 'gibranmaka', 'gemuk', 'kandang', 'wkakaka', 'httpstcokahsjbqjh']"
@alextham878 Ini penilaian banyak orang... Bukan penilaian buzzer yg terus memoles seakan Gibran menang debat... Cukup diketawain saja dan boleh sambil beol...😆 https://t.co/mxUkwKxR4K,alextham ini penilaian banyak orang bukan penilaian buzzer yg terus memoles seakan gibran menang debat cukup diketawain saja dan boleh sambil beol😆 httpstcomxukwkxrk,"['alextham', 'ini', 'penilaian', 'banyak', 'orang', 'bukan', 'penilaian', 'buzzer', 'yg', 'terus', 'memoles', 'seakan', 'gibran', 'menang', 'debat', 'cukup', 'diketawain', 'saja', 'dan', 'boleh', 'sambil', 'beol😆', 'httpstcomxukwkxrk']","['alextham', 'penilaian', 'banyak', 'orang', 'bukan', 'penilaian', 'buzzer', 'yg', 'terus', 'memoles', 'seakan', 'gibran', 'menang', 'debat', 'cukup', 'diketawain', 'beol😆', 'httpstcomxukwkxrk']","['alextham', 'nilai', 'banyak', 'orang', 'bukan', 'nilai', 'buzzer', 'yg', 'terus', 'moles', 'akan', 'gibran', 'menang', 'debat', 'cukup', 'diketawain', 'beol', 'httpstcomxukwkxrk']"
"@Dimasjoko12 @joko_maryadi @gibran_tweet Yang penting gak ngumpul bokeper, bisa merusak moral dan pikiran.😅",dimasjoko jokomaryadi gibrantweet yang penting gak ngumpul bokeper bisa merusak moral dan pikiran😅,"['dimasjoko', 'jokomaryadi', 'gibrantweet', 'yang', 'penting', 'gak', 'ngumpul', 'bokeper', 'bisa', 'merusak', 'moral', 'dan', 'pikiran😅']","['dimasjoko', 'jokomaryadi', 'gibrantweet', 'penting', 'gak', 'ngumpul', 'bokeper', 'merusak', 'moral', 'pikiran😅']","['dimasjoko', 'jokomaryadi', 'gibrantweet', 'penting', 'gak', 'ngumpul', 'bokeper', 'rusak', 'moral', 'pikir']"
"Gibran bikin Solo hebat, Cak Imin mungkin masih sibuk mencari strategi politik yang tepat @AnggaPutraF  https://t.co/IqRq1l8eLn",gibran bikin solo hebat cak imin mungkin masih sibuk mencari strategi politik yang tepat anggaputraf  httpstcoiqrqleln,"['gibran', 'bikin', 'solo', 'hebat', 'cak', 'imin', 'mungkin', 'masih', 'sibuk', 'mencari', 'strategi', 'politik', 'yang', 'tepat', 'anggaputraf', 'httpstcoiqrqleln']","['gibran', 'bikin', 'solo', 'hebat', 'cak', 'imin', 'mungkin', 'sibuk', 'mencari', 'strategi', 'politik', 'tepat', 'anggaputraf', 'httpstcoiqrqleln']","['gibran', 'bikin', 'solo', 'hebat', 'cak', 'imin', 'mungkin', 'sibuk', 'cari', 'strategi', 'politik', 'tepat', 'anggaputraf', 'httpstcoiqrqleln']"
@islah_bahrawi Begal konstitusi apa pula itu? Yg ngarbit jadi cawapres siapa ya? Memang bisa org dikarbit jadi cawapres? Menurut anda yg menjadikan Gibran cawapres adalah Jokowi bukan partai? Jgn krn benci kehilangan kewarasan! Anda bisa jd cawapres tapi hrs dicalonkan partai bukan perorangan.,islahbahrawi begal konstitusi apa pula itu yg ngarbit jadi cawapres siapa ya memang bisa org dikarbit jadi cawapres menurut anda yg menjadikan gibran cawapres adalah jokowi bukan partai jgn krn benci kehilangan kewarasan anda bisa jd cawapres tapi hrs dicalonkan partai bukan perorangan,"['islahbahrawi', 'begal', 'konstitusi', 'apa', 'pula', 'itu', 'yg', 'ngarbit', 'jadi', 'cawapres', 'siapa', 'ya', 'memang', 'bisa', 'org', 'dikarbit', 'jadi', 'cawapres', 'menurut', 'anda', 'yg', 'menjadikan', 'gibran', 'cawapres', 'adalah', 'jokowi', 'bukan', 'partai', 'jgn', 'krn', 'benci', 'kehilangan', 'kewarasan', 'anda', 'bisa', 'jd', 'cawapres', 'tapi', 'hrs', 'dicalonkan', 'partai', 'bukan', 'perorangan']","['islahbahrawi', 'begal', 'konstitusi', 'apa', 'yg', 'ngarbit', 'jadi', 'cawapres', 'siapa', 'memang', 'org', 'dikarbit', 'jadi', 'cawapres', 'yg', 'menjadikan', 'gibran', 'cawapres', 'jokowi', 'bukan', 'partai', 'jgn', 'krn', 'benci', 'kehilangan', 'kewarasan', 'jd', 'cawapres', 'hrs', 'dicalonkan', 'partai', 'bukan', 'perorangan']","['islahbahrawi', 'begal', 'konstitusi', 'apa', 'yg', 'ngarbit', 'jadi', 'cawapres', 'siapa', 'memang', 'org', 'dikarbit', 'jadi', 'cawapres', 'yg', 'jadi', 'gibran', 'cawapres', 'jokowi', 'bukan', 'partai', 'jgn', 'krn', 'benci', 'hilang', 'waras', 'jd', 'cawapres', 'hrs', 'calon', 'partai', 'bukan', 'orang']"
"Gibran kini punya gelar baru anak muda yang licik..   Makin keliatan sifat aslinya, publik merespon dg sentimen negatif!! https://t.co/b8kyloLIpp",gibran kini punya gelar baru anak muda yang licik   makin keliatan sifat aslinya publik merespon dg sentimen negatif httpstcobkylolipp,"['gibran', 'kini', 'punya', 'gelar', 'baru', 'anak', 'muda', 'yang', 'licik', 'makin', 'keliatan', 'sifat', 'aslinya', 'publik', 'merespon', 'dg', 'sentimen', 'negatif', 'httpstcobkylolipp']","['gibran', 'kini', 'punya', 'gelar', 'baru', 'anak', 'muda', 'licik', 'makin', 'keliatan', 'sifat', 'aslinya', 'publik', 'merespon', 'dg', 'sentimen', 'negatif', 'httpstcobkylolipp']","['gibran', 'kini', 'punya', 'gelar', 'baru', 'anak', 'muda', 'licik', 'makin', 'liat', 'sifat', 'asli', 'publik', 'merespon', 'dg', 'sentimen', 'negatif', 'httpstcobkylolipp']"
@Yurissa_Samosir @gibran_tweet @KPU_ID @AdamVelcro @AdeDhani9 @AkalSehat2024 @aking_adit @chaidar_2000 @Kang_Toniee @NohCeukenohhh @RidNgemil @choymarkochoy Akun Gibran apa sih? Ada yg tau?,yurissasamosir gibrantweet kpuid adamvelcro adedhani akalsehat akingadit chaidar kangtoniee nohceukenohhh ridngemil choymarkochoy akun gibran apa sih ada yg tau,"['yurissasamosir', 'gibrantweet', 'kpuid', 'adamvelcro', 'adedhani', 'akalsehat', 'akingadit', 'chaidar', 'kangtoniee', 'nohceukenohhh', 'ridngemil', 'choymarkochoy', 'akun', 'gibran', 'apa', 'sih', 'ada', 'yg', 'tau']","['yurissasamosir', 'gibrantweet', 'kpuid', 'adamvelcro', 'adedhani', 'akalsehat', 'akingadit', 'chaidar', 'kangtoniee', 'nohceukenohhh', 'ridngemil', 'choymarkochoy', 'akun', 'gibran', 'apa', 'sih', 'yg', 'tau']","['yurissasamosir', 'gibrantweet', 'kpuid', 'adamvelcro', 'adedhani', 'akalsehat', 'akingadit', 'chaidar', 'kangtoniee', 'nohceukenohhh', 'ridngemil', 'choymarkochoy', 'akun', 'gibran', 'apa', 'sih', 'yg', 'tau']"
@ferdinand_mpu Ga jadi naik pbb Solo di era Gibran https://t.co/hq8JwVzMb7,ferdinandmpu ga jadi naik pbb solo di era gibran httpstcohqjwvzmb,"['ferdinandmpu', 'ga', 'jadi', 'naik', 'pbb', 'solo', 'di', 'era', 'gibran', 'httpstcohqjwvzmb']","['ferdinandmpu', 'ga', 'jadi', 'naik', 'pbb', 'solo', 'era', 'gibran', 'httpstcohqjwvzmb']","['ferdinandmpu', 'ga', 'jadi', 'naik', 'pbb', 'solo', 'era', 'gibran', 'httpstcohqjwvzmb']"
"@PartaiSocmed Saat dislepet Gibran soal IKN di debat kemarin, dia udh ga punya lagi kesempatan buat menyangggah  Alhasil dia baru klarifikasi lewat media,  Sebagai pendukung 01, saya akui performa cak imin krg bagus di debat kemarin, Tetapi setidaknya dia berani debat di kampus &amp  ruang publik.",partaisocmed saat dislepet gibran soal ikn di debat kemarin dia udh ga punya lagi kesempatan buat menyangggah  alhasil dia baru klarifikasi lewat media  sebagai pendukung  saya akui performa cak imin krg bagus di debat kemarin tetapi setidaknya dia berani debat di kampus amp  ruang publik,"['partaisocmed', 'saat', 'dislepet', 'gibran', 'soal', 'ikn', 'di', 'debat', 'kemarin', 'dia', 'udh', 'ga', 'punya', 'lagi', 'kesempatan', 'buat', 'menyangggah', 'alhasil', 'dia', 'baru', 'klarifikasi', 'lewat', 'media', 'sebagai', 'pendukung', 'saya', 'akui', 'performa', 'cak', 'imin', 'krg', 'bagus', 'di', 'debat', 'kemarin', 'tetapi', 'setidaknya', 'dia', 'berani', 'debat', 'di', 'kampus', 'amp', 'ruang', 'publik']","['partaisocmed', 'dislepet', 'gibran', 'soal', 'ikn', 'debat', 'kemarin', 'udh', 'ga', 'punya', 'kesempatan', 'buat', 'menyangggah', 'alhasil', 'baru', 'klarifikasi', 'lewat', 'media', 'pendukung', 'akui', 'performa', 'cak', 'imin', 'krg', 'bagus', 'debat', 'kemarin', 'berani', 'debat', 'kampus', 'amp', 'ruang', 'publik']","['partaisocmed', 'dislepet', 'gibran', 'soal', 'ikn', 'debat', 'kemarin', 'udh', 'ga', 'punya', 'sempat', 'buat', 'menyangggah', 'alhasil', 'baru', 'klarifikasi', 'lewat', 'media', 'dukung', 'aku', 'performa', 'cak', 'imin', 'krg', 'bagus', 'debat', 'kemarin', 'berani', 'debat', 'kampus', 'amp', 'ruang', 'publik']"
"Gibran bikin Solo jadi pusat perhatian, Cak Imin nampaknya masih sibuk nyari wifi di dunia politik @OmbakBanyu2  https://t.co/WTZ4aa1FfJ",gibran bikin solo jadi pusat perhatian cak imin nampaknya masih sibuk nyari wifi di dunia politik ombakbanyu  httpstcowtzaaffj,"['gibran', 'bikin', 'solo', 'jadi', 'pusat', 'perhatian', 'cak', 'imin', 'nampaknya', 'masih', 'sibuk', 'nyari', 'wifi', 'di', 'dunia', 'politik', 'ombakbanyu', 'httpstcowtzaaffj']","['gibran', 'bikin', 'solo', 'jadi', 'pusat', 'perhatian', 'cak', 'imin', 'nampaknya', 'sibuk', 'nyari', 'wifi', 'dunia', 'politik', 'ombakbanyu', 'httpstcowtzaaffj']","['gibran', 'bikin', 'solo', 'jadi', 'pusat', 'perhati', 'cak', 'imin', 'nampaknya', 'sibuk', 'nyari', 'wifi', 'dunia', 'politik', 'ombakbanyu', 'httpstcowtzaaffj']"
Suksesnya Prabowo - Gibran di Pilpres menjadi prestasi positif yang diharapkan oleh TKD Indramayu. dekade08,suksesnya prabowo  gibran di pilpres menjadi prestasi positif yang diharapkan oleh tkd indramayu dekade,"['suksesnya', 'prabowo', 'gibran', 'di', 'pilpres', 'menjadi', 'prestasi', 'positif', 'yang', 'diharapkan', 'oleh', 'tkd', 'indramayu', 'dekade']","['suksesnya', 'prabowo', 'gibran', 'pilpres', 'menjadi', 'prestasi', 'positif', 'diharapkan', 'tkd', 'indramayu', 'dekade']","['sukses', 'prabowo', 'gibran', 'pilpres', 'jadi', 'prestasi', 'positif', 'harap', 'tkd', 'indramayu', 'dekade']"
"Survei @kompascom menunjukkan prof. @mohmahfudmd unggul atas cak Imin dan Gibran yg berada di posisi paling buncit.   Gibran dianggap oleh pendukungnya paling menguasai panggung, padahal penilaian itu karena mereka shock saat debat capres, penampilan Prabowo hancur lebur pada… https://t.co/alzz0LEQDc",survei kompascom menunjukkan prof mohmahfudmd unggul atas cak imin dan gibran yg berada di posisi paling buncit   gibran dianggap oleh pendukungnya paling menguasai panggung padahal penilaian itu karena mereka shock saat debat capres penampilan prabowo hancur lebur pada… httpstcoalzzleqdc,"['survei', 'kompascom', 'menunjukkan', 'prof', 'mohmahfudmd', 'unggul', 'atas', 'cak', 'imin', 'dan', 'gibran', 'yg', 'berada', 'di', 'posisi', 'paling', 'buncit', 'gibran', 'dianggap', 'oleh', 'pendukungnya', 'paling', 'menguasai', 'panggung', 'padahal', 'penilaian', 'itu', 'karena', 'mereka', 'shock', 'saat', 'debat', 'capres', 'penampilan', 'prabowo', 'hancur', 'lebur', 'pada…', 'httpstcoalzzleqdc']","['survei', 'kompascom', 'menunjukkan', 'prof', 'mohmahfudmd', 'unggul', 'atas', 'cak', 'imin', 'gibran', 'yg', 'berada', 'posisi', 'paling', 'buncit', 'gibran', 'dianggap', 'pendukungnya', 'paling', 'menguasai', 'panggung', 'padahal', 'penilaian', 'shock', 'debat', 'capres', 'penampilan', 'prabowo', 'hancur', 'lebur', 'pada…', 'httpstcoalzzleqdc']","['survei', 'kompascom', 'tunjuk', 'prof', 'mohmahfudmd', 'unggul', 'atas', 'cak', 'imin', 'gibran', 'yg', 'ada', 'posisi', 'paling', 'buncit', 'gibran', 'anggap', 'dukung', 'paling', 'kuasa', 'panggung', 'padahal', 'nilai', 'shock', 'debat', 'capres', 'tampil', 'prabowo', 'hancur', 'lebur', 'pada', 'httpstcoalzzleqdc']"
@Lembayung071 Maaf gibran bkn mencerminkan anak muda masa kini...,lembayung maaf gibran bkn mencerminkan anak muda masa kini,"['lembayung', 'maaf', 'gibran', 'bkn', 'mencerminkan', 'anak', 'muda', 'masa', 'kini']","['lembayung', 'maaf', 'gibran', 'bkn', 'mencerminkan', 'anak', 'muda', 'masa', 'kini']","['lembayung', 'maaf', 'gibran', 'bkn', 'cermin', 'anak', 'muda', 'masa', 'kini']"
"Prestasi Gibran bikin Jakarta dan Jateng jadi bahan tertawaan, ekonomi Solo unggul jauh @hasanmalayu  https://t.co/d44hQ4mvF6",prestasi gibran bikin jakarta dan jateng jadi bahan tertawaan ekonomi solo unggul jauh hasanmalayu  httpstcodhqmvf,"['prestasi', 'gibran', 'bikin', 'jakarta', 'dan', 'jateng', 'jadi', 'bahan', 'tertawaan', 'ekonomi', 'solo', 'unggul', 'jauh', 'hasanmalayu', 'httpstcodhqmvf']","['prestasi', 'gibran', 'bikin', 'jakarta', 'jateng', 'jadi', 'bahan', 'tertawaan', 'ekonomi', 'solo', 'unggul', 'jauh', 'hasanmalayu', 'httpstcodhqmvf']","['prestasi', 'gibran', 'bikin', 'jakarta', 'jateng', 'jadi', 'bahan', 'tertawa', 'ekonomi', 'solo', 'unggul', 'jauh', 'hasanmalayu', 'httpstcodhqmvf']"
"Gibran bisa, Cak Imin kayaknya masih nyari semangat @m1n4_95  https://t.co/NecqWkJ6da",gibran bisa cak imin kayaknya masih nyari semangat mn  httpstconecqwkjda,"['gibran', 'bisa', 'cak', 'imin', 'kayaknya', 'masih', 'nyari', 'semangat', 'mn', 'httpstconecqwkjda']","['gibran', 'cak', 'imin', 'kayaknya', 'nyari', 'semangat', 'mn', 'httpstconecqwkjda']","['gibran', 'cak', 'imin', 'kayak', 'nyari', 'semangat', 'mn', 'httpstconecqwkjda']"
"Dibandingkan Gibran, kayaknya Cak Imin lebih cocok jadi motivator daripada pemimpin @Adinda_AZahrany  https://t.co/SYCuYPiXVj",dibandingkan gibran kayaknya cak imin lebih cocok jadi motivator daripada pemimpin adindaazahrany  httpstcosycuypixvj,"['dibandingkan', 'gibran', 'kayaknya', 'cak', 'imin', 'lebih', 'cocok', 'jadi', 'motivator', 'daripada', 'pemimpin', 'adindaazahrany', 'httpstcosycuypixvj']","['dibandingkan', 'gibran', 'kayaknya', 'cak', 'imin', 'lebih', 'cocok', 'jadi', 'motivator', 'pemimpin', 'adindaazahrany', 'httpstcosycuypixvj']","['banding', 'gibran', 'kayak', 'cak', 'imin', 'lebih', 'cocok', 'jadi', 'motivator', 'pimpin', 'adindaazahrany', 'httpstcosycuypixvj']"
"Gibran punya formula sukses, Cak Imin kayaknya masih sibuk baca buku resep kepemimpinan @OnlyFrens  https://t.co/eCpTB5peDF",gibran punya formula sukses cak imin kayaknya masih sibuk baca buku resep kepemimpinan onlyfrens  httpstcoecptbpedf,"['gibran', 'punya', 'formula', 'sukses', 'cak', 'imin', 'kayaknya', 'masih', 'sibuk', 'baca', 'buku', 'resep', 'kepemimpinan', 'onlyfrens', 'httpstcoecptbpedf']","['gibran', 'punya', 'formula', 'sukses', 'cak', 'imin', 'kayaknya', 'sibuk', 'baca', 'buku', 'resep', 'kepemimpinan', 'onlyfrens', 'httpstcoecptbpedf']","['gibran', 'punya', 'formula', 'sukses', 'cak', 'imin', 'kayak', 'sibuk', 'baca', 'buku', 'resep', 'pimpin', 'onlyfrens', 'httpstcoecptbpedf']"
